ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
3553,Oil_thermal,2.494,-23.64610427,-46.72130838,2019,453351.7353
3557,Oil_thermal,1.8,-23.54400967,-46.62653455,2019,327198.5259
3561,Oil_thermal,0.128,-31.71775545,-52.32939429,2019,62559.39747
3565,Oil_thermal,0.72,-27.66628933,-48.54275849,2019,351896.6108
3569,Oil_thermal,0.307,-23.50689022,-46.62681789,2019,55805.52636
3573,Oil_thermal,0.312,-19.01098025,-57.66784027,2019,56714.41116
3577,Oil_thermal,0.588,-26.22306982,-48.79955747,2019,287382.2321
3581,Oil_thermal,0.018,-21.58410193,-45.46897959,2019,3271.985259
3585,Oil_thermal,0.541,-23.50890194,-46.87465305,2019,98341.33473
3589,Oil_thermal,0.13,-22.55184243,-55.70358151,2019,23631.00465
3593,Oil_thermal,0.044,-22.1259999,-51.38899998,2019,7998.186189
3597,Oil_thermal,0.048,-22.315,-49.061,2019,8725.294024
3601,Oil_thermal,0.065,-21.83450167,-46.56289289,2019,11815.50232
3605,Oil_thermal,1.25,-22.79765,-43.35168056,2019,227221.1985
3609,Oil_thermal,0.084,-23.22832783,-45.8615712,2019,15269.26454
3613,Oil_thermal,0.678,-20.45779368,-54.66855982,2019,123244.7781
3617,Oil_thermal,0.4,-25.59441271,-54.48882214,2019,195498.1171
3621,Oil_thermal,0.876,-23.33111332,-51.13717383,2019,428140.8764
3625,Oil_thermal,2.273,-23.62740607,-46.65579564,2019,413179.0274
3629,Oil_thermal,0.184,-23.54400967,-46.62653455,2019,33446.96043
3633,Oil_thermal,0.12,-23.49800967,-47.44853455,2019,21813.23506
3637,Oil_thermal,0.797,-8.71375169,-63.89986455,2019,144876.2362
3653,Oil_thermal,1.28,-23.61086111,-46.69668056,2019,232674.5073
3657,Oil_thermal,0.96,-23.51040573,-46.61167482,2019,174505.8805
3661,Oil_thermal,1.448,-9.26356712,-60.31520132,2019,263213.0364
3665,Oil_thermal,0.032,-23.50712355,-46.66365955,2019,5816.862683
3669,Oil_thermal,3.865,-23.00781136,-47.13716498,2019,702567.9459
3677,Oil_thermal,0.984,-25.53213991,-49.17351327,2019,480925.368
3681,Oil_thermal,2.704,-29.99304407,-51.16833331,2019,1321567.271
3685,Oil_thermal,0.054,-31.38481244,-54.10293178,2019,26392.24581
3689,Oil_thermal,0.608,-26.87956562,-48.64989171,2019,297157.138
3693,Oil_thermal,0.744,-27.5995412,-48.54515277,2019,363626.4978
3697,Oil_thermal,0.0176,-20.89769596,-51.57032781,2019,3199.274475
3701,Oil_thermal,0.0176,-22.41251194,-47.56353305,2019,3199.274475
3705,Oil_thermal,0.024,-23.93373695,-46.33137111,2019,4362.647012
3709,Oil_thermal,0.012,-22.95689611,-46.54233305,2019,2181.323506
3713,Oil_thermal,0.011,-23.26544194,-47.29975,2019,1999.546547
3717,Oil_thermal,0.184,-22.71688411,-46.77276242,2019,33446.96043
3721,Oil_thermal,0.144,-23.301575,-48.052685,2019,26175.88207
3725,Oil_thermal,0.144,-23.09800967,-48.60653455,2019,26175.88207
3729,Oil_thermal,0.092,-23.35200967,-47.84753455,2019,16723.48021
3733,Oil_thermal,0.092,-23.58787306,-48.04614305,2019,16723.48021
3737,Oil_thermal,0.092,-24.09068056,-49.22723611,2019,16723.48021
3741,Oil_thermal,0.136,-22.871,-49.163,2019,24721.6664
3745,Oil_thermal,0.092,-24.00680111,-48.351435,2019,16723.48021
3749,Oil_thermal,0.092,-23.92000967,-48.68353455,2019,16723.48021
3753,Oil_thermal,0.092,-23.63700967,-47.81553455,2019,16723.48021
3757,Oil_thermal,0.092,-23.10319389,-48.92326305,2019,16723.48021
3761,Oil_thermal,0.022,-18.50841111,-54.75805611,2019,3999.093094
3765,Oil_thermal,0.0176,-23.44000967,-46.90853455,2019,3199.274475
3769,Oil_thermal,0.024,-23.49800967,-47.44853455,2019,4362.647012
3773,Oil_thermal,0.024,-24.31800001,-49.144,2019,4362.647012
3777,Oil_thermal,0.844,-23.35027694,-47.68989389,2019,153419.7533
3781,Oil_thermal,0.725,-23.54400967,-46.62653455,2019,131788.2952
3785,Oil_thermal,6.56,-3.09027778,-59.91527778,2019,680208.7811
3789,Oil_thermal,14.6,-23.54400967,-46.62653455,2019,2653943.599
3793,Oil_thermal,0.984,-10.38962078,-57.70692344,2019,178868.5275
3797,Oil_thermal,0.96,-22.87665194,-43.227875,2019,174505.8805
3801,Oil_thermal,4.44,-30.03003694,-51.22866,2019,2170029.1
3805,Oil_thermal,0.369,-21.0482101,-49.36180095,2019,67075.69781
3809,Oil_thermal,0.088,-22.21000967,-49.93653455,2019,15996.37238
3813,Oil_thermal,0.352,-22.72026174,-46.86234907,2019,63985.48951
3817,Oil_thermal,0.17,-9.51306214,-35.78445876,2019,21093.72563
3821,Oil_thermal,1.62,-23.51900967,-46.17853455,2019,294478.6733
3833,Oil_thermal,0.065,-23.53361194,-46.78881,2019,11815.50232
3837,Oil_thermal,0.156,-23.45155256,-46.3343467,2019,28357.20558
3841,Oil_thermal,3.567,-22.45300967,-47.52053455,2019,648398.4122
3845,Oil_thermal,4,-23.58976244,-46.68094011,2019,727107.8353
3849,Oil_thermal,0.464,-23.538681,-46.40721183,2019,84344.5089
3853,Oil_thermal,0.096,-22.98654087,-43.37216208,2019,17450.58805
3857,Oil_thermal,0.228,-20.63103231,-49.65593533,2019,41445.14661
3861,Oil_thermal,0.23,-5.06345714,-42.8213166,2019,28538.56997
3865,Oil_thermal,0.64,-8.28589806,-35.96707306,2019,79411.67295
3869,Oil_thermal,2.96,-1.459845,-48.48782611,2019,306923.4744
3873,Oil_thermal,3.066,-21.67100967,-45.91053455,2019,557328.1558
