ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
298,Biomass_thermal,4.2,-29.12100967,-56.54353455,2018,3345234.514
302,Biomass_thermal,2.4,-23.04944,-47.70765,2018,1784554.031
306,Biomass_thermal,78,-20.76989996,-51.25869989,2018,57998006.01
310,Biomass_thermal,3,-26.47727966,-49.15049455,2018,2389453.225
314,Biomass_thermal,25,-22.46995967,-50.77933455,2018,18589104.49
318,Biomass_thermal,1.8512,-22.60321398,-46.92949216,2018,1376486.009
322,Biomass_thermal,4.4,-21.91459057,-50.86549965,2018,3271682.39
326,Biomass_thermal,9.4,-20.82110014,-48.82270001,2018,6989503.288
330,Biomass_thermal,10,-9.50138694,-36.02142694,2018,5805188.647
334,Biomass_thermal,10,-23.37083709,-52.70887682,2018,7964844.082
338,Biomass_thermal,75,-21.09656522,-48.93353455,2018,55767313.47
342,Biomass_thermal,3.6,-22.87330621,-47.45355109,2018,2676831.047
346,Biomass_thermal,8.949,-21.19320283,-49.13722129,2018,6654155.843
350,Biomass_thermal,1.2,-22.30909996,-51.2209999,2018,892277.0155
354,Biomass_thermal,32,-20.72833333,-50.95972222,2018,23794053.75
358,Biomass_thermal,3.864,-22.6777,-49.4202,2018,2873131.99
362,Biomass_thermal,2.4,-21.19895932,-51.21635575,2018,1784554.031
366,Biomass_thermal,3.88,-23.52433367,-48.92872555,2018,2885029.017
370,Biomass_thermal,33,-22.7673489,-50.11279597,2018,24537617.93
374,Biomass_thermal,14.312,-9.98331876,-36.22781949,2018,8308385.991
378,Biomass_thermal,80.5,-21.84494932,-47.3602798,2018,59856916.46
382,Biomass_thermal,3.8,-20.57509978,-50.38439989,2018,2825543.883
386,Biomass_thermal,20,-22.94083333,-49.77,2018,14871283.59
390,Biomass_thermal,3.7,-23.50046108,-49.03805856,2018,2751187.465
394,Biomass_thermal,16.4,-20.23456566,-50.34386732,2018,12194452.55
398,Biomass_thermal,6.6,-21.9130997,-48.11468741,2018,4907523.585
402,Biomass_thermal,6.5,-22.33879999,-48.40660002,2018,4833167.167
406,Biomass_thermal,40,-23.56777222,-52.42850236,2018,31859376.33
410,Biomass_thermal,14,-22.46577992,-50.49197002,2018,10409898.51
414,Biomass_thermal,12,-21.16681229,-48.81174752,2018,8922770.155
418,Biomass_thermal,56.715,-20.27920967,-48.17553455,2018,42171242.45
422,Biomass_thermal,27.5,-22.78500529,-50.54834123,2018,20448014.94
426,Biomass_thermal,58.4,-21.56073371,-49.86998663,2018,43424148.09
430,Biomass_thermal,12,-23.12600967,-54.19243455,2018,8922770.155
434,Biomass_thermal,73.8,-21.6962,-54.55733,2018,54875036.46
438,Biomass_thermal,65,-15.21700236,-48.98868983,2018,48331671.67
442,Biomass_thermal,7.3,-15.21519999,-49.09690008,2018,5428018.511
446,Biomass_thermal,4.4,-17.8225,-50.5393,2018,3271682.39
450,Biomass_thermal,15,-17.96928201,-50.3169228,2018,11153462.69
454,Biomass_thermal,46.52,-18.07075777,-49.67077183,2018,34590605.64
458,Biomass_thermal,27.2,-13.78094966,-57.84057455,2018,20224945.69
462,Biomass_thermal,37.5,-14.75879801,-57.19577445,2018,27883656.74
466,Biomass_thermal,36,-22.87555556,-52.18083333,2018,28673438.69
470,Biomass_thermal,9,-23.40958889,-53.37387889,2018,7168359.674
474,Biomass_thermal,2.4,-23.90916666,-53.47242222,2018,1911562.58
478,Biomass_thermal,18.4,-23.87400967,-51.83653455,2018,14655313.11
482,Biomass_thermal,50,-23.27075655,-52.48755193,2018,39824220.41
486,Biomass_thermal,50.5,-23.74800967,-52.87333455,2018,40222462.61
490,Biomass_thermal,15,-23.9396111,-53.08800001,2018,11947266.12
494,Biomass_thermal,4.365,-23.69424444,-52.20846944,2018,3476654.442
